images,image_urls
"[{'url': 'https://img.pokemondb.net/artwork/machamp.jpg', 'path': 'machamp.jpg', 'checksum': '0b95cc764b969857bb1a619349c872ac'}]",https://img.pokemondb.net/artwork/machamp.jpg
"[{'url': 'https://img.pokemondb.net/artwork/machamp.jpg', 'path': 'machamp.jpg', 'checksum': '0b95cc764b969857bb1a619349c872ac'}]",https://img.pokemondb.net/artwork/machamp.jpg
"[{'url': 'https://img.pokemondb.net/artwork/machamp.jpg', 'path': 'machamp.jpg', 'checksum': '0b95cc764b969857bb1a619349c872ac'}]",https://img.pokemondb.net/artwork/machamp.jpg
"[{'url': 'https://img.pokemondb.net/artwork/machamp.jpg', 'path': 'machamp.jpg', 'checksum': '0b95cc764b969857bb1a619349c872ac'}]",https://img.pokemondb.net/artwork/machamp.jpg
"[{'url': 'https://img.pokemondb.net/artwork/machamp.jpg', 'path': 'machamp.jpg', 'checksum': '0b95cc764b969857bb1a619349c872ac'}]",https://img.pokemondb.net/artwork/machamp.jpg
"[{'url': 'https://img.pokemondb.net/artwork/machamp.jpg', 'path': 'machamp.jpg', 'checksum': '0b95cc764b969857bb1a619349c872ac'}]",https://img.pokemondb.net/artwork/machamp.jpg
"[{'url': 'https://img.pokemondb.net/artwork/machamp.jpg', 'path': 'machamp.jpg', 'checksum': '0b95cc764b969857bb1a619349c872ac'}]",https://img.pokemondb.net/artwork/machamp.jpg
"[{'url': 'https://img.pokemondb.net/artwork/victreebel.jpg', 'path': 'victreebel.jpg', 'checksum': 'f80fc2c8cb8f3cc34c3ed643423fc527'}]",https://img.pokemondb.net/artwork/victreebel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/victreebel.jpg', 'path': 'victreebel.jpg', 'checksum': 'f80fc2c8cb8f3cc34c3ed643423fc527'}]",https://img.pokemondb.net/artwork/victreebel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/victreebel.jpg', 'path': 'victreebel.jpg', 'checksum': 'f80fc2c8cb8f3cc34c3ed643423fc527'}]",https://img.pokemondb.net/artwork/victreebel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/victreebel.jpg', 'path': 'victreebel.jpg', 'checksum': 'f80fc2c8cb8f3cc34c3ed643423fc527'}]",https://img.pokemondb.net/artwork/victreebel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/victreebel.jpg', 'path': 'victreebel.jpg', 'checksum': 'f80fc2c8cb8f3cc34c3ed643423fc527'}]",https://img.pokemondb.net/artwork/victreebel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/victreebel.jpg', 'path': 'victreebel.jpg', 'checksum': 'f80fc2c8cb8f3cc34c3ed643423fc527'}]",https://img.pokemondb.net/artwork/victreebel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/victreebel.jpg', 'path': 'victreebel.jpg', 'checksum': 'f80fc2c8cb8f3cc34c3ed643423fc527'}]",https://img.pokemondb.net/artwork/victreebel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/geodude.jpg', 'path': 'geodude.jpg', 'checksum': '4bbbcfec73b93d9bcf7bb0439547aee1'}]",https://img.pokemondb.net/artwork/geodude.jpg
"[{'url': 'https://img.pokemondb.net/artwork/geodude.jpg', 'path': 'geodude.jpg', 'checksum': '4bbbcfec73b93d9bcf7bb0439547aee1'}]",https://img.pokemondb.net/artwork/geodude.jpg
"[{'url': 'https://img.pokemondb.net/artwork/geodude.jpg', 'path': 'geodude.jpg', 'checksum': '4bbbcfec73b93d9bcf7bb0439547aee1'}]",https://img.pokemondb.net/artwork/geodude.jpg
"[{'url': 'https://img.pokemondb.net/artwork/geodude.jpg', 'path': 'geodude.jpg', 'checksum': '4bbbcfec73b93d9bcf7bb0439547aee1'}]",https://img.pokemondb.net/artwork/geodude.jpg
"[{'url': 'https://img.pokemondb.net/artwork/geodude.jpg', 'path': 'geodude.jpg', 'checksum': '4bbbcfec73b93d9bcf7bb0439547aee1'}]",https://img.pokemondb.net/artwork/geodude.jpg
"[{'url': 'https://img.pokemondb.net/artwork/geodude.jpg', 'path': 'geodude.jpg', 'checksum': '4bbbcfec73b93d9bcf7bb0439547aee1'}]",https://img.pokemondb.net/artwork/geodude.jpg
"[{'url': 'https://img.pokemondb.net/artwork/geodude.jpg', 'path': 'geodude.jpg', 'checksum': '4bbbcfec73b93d9bcf7bb0439547aee1'}]",https://img.pokemondb.net/artwork/geodude.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacool.jpg', 'path': 'tentacool.jpg', 'checksum': 'e68291c40dd440ad4e7fdc47ff30ad04'}]",https://img.pokemondb.net/artwork/tentacool.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacool.jpg', 'path': 'tentacool.jpg', 'checksum': 'e68291c40dd440ad4e7fdc47ff30ad04'}]",https://img.pokemondb.net/artwork/tentacool.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacool.jpg', 'path': 'tentacool.jpg', 'checksum': 'e68291c40dd440ad4e7fdc47ff30ad04'}]",https://img.pokemondb.net/artwork/tentacool.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacool.jpg', 'path': 'tentacool.jpg', 'checksum': 'e68291c40dd440ad4e7fdc47ff30ad04'}]",https://img.pokemondb.net/artwork/tentacool.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacool.jpg', 'path': 'tentacool.jpg', 'checksum': 'e68291c40dd440ad4e7fdc47ff30ad04'}]",https://img.pokemondb.net/artwork/tentacool.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacool.jpg', 'path': 'tentacool.jpg', 'checksum': 'e68291c40dd440ad4e7fdc47ff30ad04'}]",https://img.pokemondb.net/artwork/tentacool.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacool.jpg', 'path': 'tentacool.jpg', 'checksum': 'e68291c40dd440ad4e7fdc47ff30ad04'}]",https://img.pokemondb.net/artwork/tentacool.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacruel.jpg', 'path': 'tentacruel.jpg', 'checksum': '8b884ff1472605a1c0762cd0330dc4fc'}]",https://img.pokemondb.net/artwork/tentacruel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacruel.jpg', 'path': 'tentacruel.jpg', 'checksum': '8b884ff1472605a1c0762cd0330dc4fc'}]",https://img.pokemondb.net/artwork/tentacruel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacruel.jpg', 'path': 'tentacruel.jpg', 'checksum': '8b884ff1472605a1c0762cd0330dc4fc'}]",https://img.pokemondb.net/artwork/tentacruel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacruel.jpg', 'path': 'tentacruel.jpg', 'checksum': '8b884ff1472605a1c0762cd0330dc4fc'}]",https://img.pokemondb.net/artwork/tentacruel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacruel.jpg', 'path': 'tentacruel.jpg', 'checksum': '8b884ff1472605a1c0762cd0330dc4fc'}]",https://img.pokemondb.net/artwork/tentacruel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacruel.jpg', 'path': 'tentacruel.jpg', 'checksum': '8b884ff1472605a1c0762cd0330dc4fc'}]",https://img.pokemondb.net/artwork/tentacruel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rapidash.jpg', 'path': 'rapidash.jpg', 'checksum': '18236b45f57edbbe1c4b333df917bd03'}]",https://img.pokemondb.net/artwork/rapidash.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tentacruel.jpg', 'path': 'tentacruel.jpg', 'checksum': '8b884ff1472605a1c0762cd0330dc4fc'}]",https://img.pokemondb.net/artwork/tentacruel.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rapidash.jpg', 'path': 'rapidash.jpg', 'checksum': '18236b45f57edbbe1c4b333df917bd03'}]",https://img.pokemondb.net/artwork/rapidash.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rapidash.jpg', 'path': 'rapidash.jpg', 'checksum': '18236b45f57edbbe1c4b333df917bd03'}]",https://img.pokemondb.net/artwork/rapidash.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rapidash.jpg', 'path': 'rapidash.jpg', 'checksum': '18236b45f57edbbe1c4b333df917bd03'}]",https://img.pokemondb.net/artwork/rapidash.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rapidash.jpg', 'path': 'rapidash.jpg', 'checksum': '18236b45f57edbbe1c4b333df917bd03'}]",https://img.pokemondb.net/artwork/rapidash.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rapidash.jpg', 'path': 'rapidash.jpg', 'checksum': '18236b45f57edbbe1c4b333df917bd03'}]",https://img.pokemondb.net/artwork/rapidash.jpg
"[{'url': 'https://img.pokemondb.net/artwork/rapidash.jpg', 'path': 'rapidash.jpg', 'checksum': '18236b45f57edbbe1c4b333df917bd03'}]",https://img.pokemondb.net/artwork/rapidash.jpg
"[{'url': 'https://img.pokemondb.net/artwork/slowbro.jpg', 'path': 'slowbro.jpg', 'checksum': '19c1faffae0a5189847d2183f10a4689'}]",https://img.pokemondb.net/artwork/slowbro.jpg
"[{'url': 'https://img.pokemondb.net/artwork/slowbro.jpg', 'path': 'slowbro.jpg', 'checksum': '19c1faffae0a5189847d2183f10a4689'}]",https://img.pokemondb.net/artwork/slowbro.jpg
"[{'url': 'https://img.pokemondb.net/artwork/slowbro.jpg', 'path': 'slowbro.jpg', 'checksum': '19c1faffae0a5189847d2183f10a4689'}]",https://img.pokemondb.net/artwork/slowbro.jpg
"[{'url': 'https://img.pokemondb.net/artwork/slowbro.jpg', 'path': 'slowbro.jpg', 'checksum': '19c1faffae0a5189847d2183f10a4689'}]",https://img.pokemondb.net/artwork/slowbro.jpg
"[{'url': 'https://img.pokemondb.net/artwork/slowbro.jpg', 'path': 'slowbro.jpg', 'checksum': '19c1faffae0a5189847d2183f10a4689'}]",https://img.pokemondb.net/artwork/slowbro.jpg
"[{'url': 'https://img.pokemondb.net/artwork/slowbro.jpg', 'path': 'slowbro.jpg', 'checksum': '19c1faffae0a5189847d2183f10a4689'}]",https://img.pokemondb.net/artwork/slowbro.jpg
"[{'url': 'https://img.pokemondb.net/artwork/graveler.jpg', 'path': 'graveler.jpg', 'checksum': '453c1567c201389bb0eadf0c56c69fa8'}]",https://img.pokemondb.net/artwork/graveler.jpg
"[{'url': 'https://img.pokemondb.net/artwork/slowbro.jpg', 'path': 'slowbro.jpg', 'checksum': '19c1faffae0a5189847d2183f10a4689'}]",https://img.pokemondb.net/artwork/slowbro.jpg
"[{'url': 'https://img.pokemondb.net/artwork/graveler.jpg', 'path': 'graveler.jpg', 'checksum': '453c1567c201389bb0eadf0c56c69fa8'}]",https://img.pokemondb.net/artwork/graveler.jpg
"[{'url': 'https://img.pokemondb.net/artwork/graveler.jpg', 'path': 'graveler.jpg', 'checksum': '453c1567c201389bb0eadf0c56c69fa8'}]",https://img.pokemondb.net/artwork/graveler.jpg
"[{'url': 'https://img.pokemondb.net/artwork/graveler.jpg', 'path': 'graveler.jpg', 'checksum': '453c1567c201389bb0eadf0c56c69fa8'}]",https://img.pokemondb.net/artwork/graveler.jpg
"[{'url': 'https://img.pokemondb.net/artwork/graveler.jpg', 'path': 'graveler.jpg', 'checksum': '453c1567c201389bb0eadf0c56c69fa8'}]",https://img.pokemondb.net/artwork/graveler.jpg
"[{'url': 'https://img.pokemondb.net/artwork/graveler.jpg', 'path': 'graveler.jpg', 'checksum': '453c1567c201389bb0eadf0c56c69fa8'}]",https://img.pokemondb.net/artwork/graveler.jpg
"[{'url': 'https://img.pokemondb.net/artwork/graveler.jpg', 'path': 'graveler.jpg', 'checksum': '453c1567c201389bb0eadf0c56c69fa8'}]",https://img.pokemondb.net/artwork/graveler.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golem.jpg', 'path': 'golem.jpg', 'checksum': '8667c9af6d97235434c07bae433a08d8'}]",https://img.pokemondb.net/artwork/golem.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golem.jpg', 'path': 'golem.jpg', 'checksum': '8667c9af6d97235434c07bae433a08d8'}]",https://img.pokemondb.net/artwork/golem.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golem.jpg', 'path': 'golem.jpg', 'checksum': '8667c9af6d97235434c07bae433a08d8'}]",https://img.pokemondb.net/artwork/golem.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golem.jpg', 'path': 'golem.jpg', 'checksum': '8667c9af6d97235434c07bae433a08d8'}]",https://img.pokemondb.net/artwork/golem.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golem.jpg', 'path': 'golem.jpg', 'checksum': '8667c9af6d97235434c07bae433a08d8'}]",https://img.pokemondb.net/artwork/golem.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golem.jpg', 'path': 'golem.jpg', 'checksum': '8667c9af6d97235434c07bae433a08d8'}]",https://img.pokemondb.net/artwork/golem.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golem.jpg', 'path': 'golem.jpg', 'checksum': '8667c9af6d97235434c07bae433a08d8'}]",https://img.pokemondb.net/artwork/golem.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ponyta.jpg', 'path': 'ponyta.jpg', 'checksum': 'bb75a92a07872f0c1f9bee3997f5954c'}]",https://img.pokemondb.net/artwork/ponyta.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ponyta.jpg', 'path': 'ponyta.jpg', 'checksum': 'bb75a92a07872f0c1f9bee3997f5954c'}]",https://img.pokemondb.net/artwork/ponyta.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ponyta.jpg', 'path': 'ponyta.jpg', 'checksum': 'bb75a92a07872f0c1f9bee3997f5954c'}]",https://img.pokemondb.net/artwork/ponyta.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ponyta.jpg', 'path': 'ponyta.jpg', 'checksum': 'bb75a92a07872f0c1f9bee3997f5954c'}]",https://img.pokemondb.net/artwork/ponyta.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ponyta.jpg', 'path': 'ponyta.jpg', 'checksum': 'bb75a92a07872f0c1f9bee3997f5954c'}]",https://img.pokemondb.net/artwork/ponyta.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ponyta.jpg', 'path': 'ponyta.jpg', 'checksum': 'bb75a92a07872f0c1f9bee3997f5954c'}]",https://img.pokemondb.net/artwork/ponyta.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ponyta.jpg', 'path': 'ponyta.jpg', 'checksum': 'bb75a92a07872f0c1f9bee3997f5954c'}]",https://img.pokemondb.net/artwork/ponyta.jpg
"[{'url': 'https://img.pokemondb.net/artwork/growlithe.jpg', 'path': 'growlithe.jpg', 'checksum': 'faeed99f749a1d74d6a7f66e407ec3ae'}]",https://img.pokemondb.net/artwork/growlithe.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mankey.jpg', 'path': 'mankey.jpg', 'checksum': '982c7a3a27e02226e383e1f2128eab3e'}]",https://img.pokemondb.net/artwork/mankey.jpg
"[{'url': 'https://img.pokemondb.net/artwork/primeape.jpg', 'path': 'primeape.jpg', 'checksum': '0c25b2b3efcb52d4eb2b94800ac70730'}]",https://img.pokemondb.net/artwork/primeape.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golduck.jpg', 'path': 'golduck.jpg', 'checksum': '870478cebf10da78870198831ac6c464'}]",https://img.pokemondb.net/artwork/golduck.jpg
"[{'url': 'https://img.pokemondb.net/artwork/psyduck.jpg', 'path': 'psyduck.jpg', 'checksum': 'fdcf4e4bea5a82c9f51c2abc0e73d015'}]",https://img.pokemondb.net/artwork/psyduck.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/meowth-alolan.jpg', 'path': 'meowth-alolan.jpg', 'checksum': 'a5f9c3ac52cb24aacc00a8e37b5cad04'}]",https://img.pokemondb.net/sprites/sun-moon/pre/meowth-alolan.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/meowth-alolan.jpg', 'path': 'meowth-alolan.jpg', 'checksum': 'a5f9c3ac52cb24aacc00a8e37b5cad04'}]",https://img.pokemondb.net/sprites/sun-moon/pre/meowth-alolan.jpg
"[{'url': 'https://img.pokemondb.net/artwork/persian.jpg', 'path': 'persian.jpg', 'checksum': 'ba6d2d3b7d0933780ccf2691fdc44435'}]",https://img.pokemondb.net/artwork/persian.jpg
"[{'url': 'https://img.pokemondb.net/artwork/persian-alolan.jpg', 'path': 'persian-alolan.jpg', 'checksum': 'a0f693b2ca50f1a1bf404504fbed8f03'}]",https://img.pokemondb.net/artwork/persian-alolan.jpg
"[{'url': 'https://img.pokemondb.net/artwork/dugtrio-alolan.jpg', 'path': 'dugtrio-alolan.jpg', 'checksum': '301668ee53d1cc3cf5bbce4f0935a0df'}]",https://img.pokemondb.net/artwork/dugtrio-alolan.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/diglett-alolan.jpg', 'path': 'diglett-alolan.jpg', 'checksum': '9e1a0f99b59cdf9b27b772c1eedb17a7'}]",https://img.pokemondb.net/sprites/sun-moon/pre/diglett-alolan.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/persian-alolan.jpg', 'path': 'persian-alolan.jpg', 'checksum': '82217edf0abee29294edc992b9a450c4'}]",https://img.pokemondb.net/sprites/sun-moon/pre/persian-alolan.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/persian-alolan.jpg', 'path': 'persian-alolan.jpg', 'checksum': '82217edf0abee29294edc992b9a450c4'}]",https://img.pokemondb.net/sprites/sun-moon/pre/persian-alolan.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/dugtrio-alolan.jpg', 'path': 'dugtrio-alolan.jpg', 'checksum': '04fbb2aa1c54ef1e56e04185042fdad8'}]",https://img.pokemondb.net/sprites/sun-moon/pre/dugtrio-alolan.jpg
"[{'url': 'https://img.pokemondb.net/artwork/venomoth.jpg', 'path': 'venomoth.jpg', 'checksum': 'ee75efeee0cf3b20a5d2107d5c8db289'}]",https://img.pokemondb.net/artwork/venomoth.jpg
"[{'url': 'https://img.pokemondb.net/artwork/dugtrio.jpg', 'path': 'dugtrio.jpg', 'checksum': '422924a485ffe890935e7d2250640b0e'}]",https://img.pokemondb.net/artwork/dugtrio.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett-alolan.jpg', 'path': 'diglett-alolan.jpg', 'checksum': '9e1a0f99b59cdf9b27b772c1eedb17a7'}]",https://img.pokemondb.net/artwork/diglett-alolan.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/diglett-alolan.jpg', 'path': 'diglett-alolan.jpg', 'checksum': '9e1a0f99b59cdf9b27b772c1eedb17a7'}]",https://img.pokemondb.net/sprites/sun-moon/pre/diglett-alolan.jpg
"[{'url': 'https://img.pokemondb.net/sprites/sun-moon/pre/dugtrio-alolan.jpg', 'path': 'dugtrio-alolan.jpg', 'checksum': '04fbb2aa1c54ef1e56e04185042fdad8'}]",https://img.pokemondb.net/sprites/sun-moon/pre/dugtrio-alolan.jpg
"[{'url': 'https://img.pokemondb.net/artwork/meowth.jpg', 'path': 'meowth.jpg', 'checksum': '68caf26e1b8ce6e0d993c1f31023dd3c'}]",https://img.pokemondb.net/artwork/meowth.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett.jpg', 'path': 'diglett.jpg', 'checksum': 'cb714a6477baf0556bf24aa6817eebc0'}]",https://img.pokemondb.net/artwork/diglett.jpg
"[{'url': 'https://img.pokemondb.net/artwork/meowth-alolan.jpg', 'path': 'meowth-alolan.jpg', 'checksum': 'b7a156655128d6457832eff431618c0f'}]",https://img.pokemondb.net/artwork/meowth-alolan.jpg
"[{'url': 'https://img.pokemondb.net/artwork/venonat.jpg', 'path': 'venonat.jpg', 'checksum': '6e24d9e5b2048dcd2f3577b9a26d4224'}]",https://img.pokemondb.net/artwork/venonat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/parasect.jpg', 'path': 'parasect.jpg', 'checksum': '7284b891e55a4545fef916f65681a6fb'}]",https://img.pokemondb.net/artwork/parasect.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golduck.jpg', 'path': 'golduck.jpg', 'checksum': '870478cebf10da78870198831ac6c464'}]",https://img.pokemondb.net/artwork/golduck.jpg
"[{'url': 'https://img.pokemondb.net/artwork/vileplume.jpg', 'path': 'vileplume.jpg', 'checksum': '66b1e3561a7f597ea7952281c2231ad3'}]",https://img.pokemondb.net/artwork/vileplume.jpg
"[{'url': 'https://img.pokemondb.net/artwork/gloom.jpg', 'path': 'gloom.jpg', 'checksum': '4372e9250b7a14edb2e611c7237694bc'}]",https://img.pokemondb.net/artwork/gloom.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golduck.jpg', 'path': 'golduck.jpg', 'checksum': '870478cebf10da78870198831ac6c464'}]",https://img.pokemondb.net/artwork/golduck.jpg
"[{'url': 'https://img.pokemondb.net/artwork/oddish.jpg', 'path': 'oddish.jpg', 'checksum': 'b97a181727eaa782e79e1e650fda44ec'}]",https://img.pokemondb.net/artwork/oddish.jpg
"[{'url': 'https://img.pokemondb.net/artwork/paras.jpg', 'path': 'paras.jpg', 'checksum': 'f63504b641b88d91a81756b7105d9404'}]",https://img.pokemondb.net/artwork/paras.jpg
"[{'url': 'https://img.pokemondb.net/artwork/zubat.jpg', 'path': 'zubat.jpg', 'checksum': '355cb2df23346f518512098314edf238'}]",https://img.pokemondb.net/artwork/zubat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett.jpg', 'path': 'diglett.jpg', 'checksum': 'cb714a6477baf0556bf24aa6817eebc0'}]",https://img.pokemondb.net/artwork/diglett.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golbat.jpg', 'path': 'golbat.jpg', 'checksum': '848d8dcaf41546ecea7b8c25327d82d2'}]",https://img.pokemondb.net/artwork/golbat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett.jpg', 'path': 'diglett.jpg', 'checksum': 'cb714a6477baf0556bf24aa6817eebc0'}]",https://img.pokemondb.net/artwork/diglett.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golduck.jpg', 'path': 'golduck.jpg', 'checksum': '870478cebf10da78870198831ac6c464'}]",https://img.pokemondb.net/artwork/golduck.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett.jpg', 'path': 'diglett.jpg', 'checksum': 'cb714a6477baf0556bf24aa6817eebc0'}]",https://img.pokemondb.net/artwork/diglett.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett.jpg', 'path': 'diglett.jpg', 'checksum': 'cb714a6477baf0556bf24aa6817eebc0'}]",https://img.pokemondb.net/artwork/diglett.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett.jpg', 'path': 'diglett.jpg', 'checksum': 'cb714a6477baf0556bf24aa6817eebc0'}]",https://img.pokemondb.net/artwork/diglett.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett.jpg', 'path': 'diglett.jpg', 'checksum': 'cb714a6477baf0556bf24aa6817eebc0'}]",https://img.pokemondb.net/artwork/diglett.jpg
"[{'url': 'https://img.pokemondb.net/artwork/diglett.jpg', 'path': 'diglett.jpg', 'checksum': 'cb714a6477baf0556bf24aa6817eebc0'}]",https://img.pokemondb.net/artwork/diglett.jpg
"[{'url': 'https://img.pokemondb.net/artwork/parasect.jpg', 'path': 'parasect.jpg', 'checksum': '7284b891e55a4545fef916f65681a6fb'}]",https://img.pokemondb.net/artwork/parasect.jpg
"[{'url': 'https://img.pokemondb.net/artwork/zubat.jpg', 'path': 'zubat.jpg', 'checksum': '355cb2df23346f518512098314edf238'}]",https://img.pokemondb.net/artwork/zubat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/zubat.jpg', 'path': 'zubat.jpg', 'checksum': '355cb2df23346f518512098314edf238'}]",https://img.pokemondb.net/artwork/zubat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/zubat.jpg', 'path': 'zubat.jpg', 'checksum': '355cb2df23346f518512098314edf238'}]",https://img.pokemondb.net/artwork/zubat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/oddish.jpg', 'path': 'oddish.jpg', 'checksum': 'b97a181727eaa782e79e1e650fda44ec'}]",https://img.pokemondb.net/artwork/oddish.jpg
"[{'url': 'https://img.pokemondb.net/artwork/vileplume.jpg', 'path': 'vileplume.jpg', 'checksum': '66b1e3561a7f597ea7952281c2231ad3'}]",https://img.pokemondb.net/artwork/vileplume.jpg
"[{'url': 'https://img.pokemondb.net/artwork/zubat.jpg', 'path': 'zubat.jpg', 'checksum': '355cb2df23346f518512098314edf238'}]",https://img.pokemondb.net/artwork/zubat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/parasect.jpg', 'path': 'parasect.jpg', 'checksum': '7284b891e55a4545fef916f65681a6fb'}]",https://img.pokemondb.net/artwork/parasect.jpg
"[{'url': 'https://img.pokemondb.net/artwork/zubat.jpg', 'path': 'zubat.jpg', 'checksum': '355cb2df23346f518512098314edf238'}]",https://img.pokemondb.net/artwork/zubat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/zubat.jpg', 'path': 'zubat.jpg', 'checksum': '355cb2df23346f518512098314edf238'}]",https://img.pokemondb.net/artwork/zubat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/zubat.jpg', 'path': 'zubat.jpg', 'checksum': '355cb2df23346f518512098314edf238'}]",https://img.pokemondb.net/artwork/zubat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golbat.jpg', 'path': 'golbat.jpg', 'checksum': '848d8dcaf41546ecea7b8c25327d82d2'}]",https://img.pokemondb.net/artwork/golbat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golbat.jpg', 'path': 'golbat.jpg', 'checksum': '848d8dcaf41546ecea7b8c25327d82d2'}]",https://img.pokemondb.net/artwork/golbat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golbat.jpg', 'path': 'golbat.jpg', 'checksum': '848d8dcaf41546ecea7b8c25327d82d2'}]",https://img.pokemondb.net/artwork/golbat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golbat.jpg', 'path': 'golbat.jpg', 'checksum': '848d8dcaf41546ecea7b8c25327d82d2'}]",https://img.pokemondb.net/artwork/golbat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golbat.jpg', 'path': 'golbat.jpg', 'checksum': '848d8dcaf41546ecea7b8c25327d82d2'}]",https://img.pokemondb.net/artwork/golbat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golbat.jpg', 'path': 'golbat.jpg', 'checksum': '848d8dcaf41546ecea7b8c25327d82d2'}]",https://img.pokemondb.net/artwork/golbat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/oddish.jpg', 'path': 'oddish.jpg', 'checksum': 'b97a181727eaa782e79e1e650fda44ec'}]",https://img.pokemondb.net/artwork/oddish.jpg
"[{'url': 'https://img.pokemondb.net/artwork/oddish.jpg', 'path': 'oddish.jpg', 'checksum': 'b97a181727eaa782e79e1e650fda44ec'}]",https://img.pokemondb.net/artwork/oddish.jpg
"[{'url': 'https://img.pokemondb.net/artwork/oddish.jpg', 'path': 'oddish.jpg', 'checksum': 'b97a181727eaa782e79e1e650fda44ec'}]",https://img.pokemondb.net/artwork/oddish.jpg
"[{'url': 'https://img.pokemondb.net/artwork/golbat.jpg', 'path': 'golbat.jpg', 'checksum': '848d8dcaf41546ecea7b8c25327d82d2'}]",https://img.pokemondb.net/artwork/golbat.jpg
"[{'url': 'https://img.pokemondb.net/artwork/oddish.jpg', 'path': 'oddish.jpg', 'checksum': 'b97a181727eaa782e79e1e650fda44ec'}]",https://img.pokemondb.net/artwork/oddish.jpg
